user,text,sentiment
,Suara memuasakna baterai juga awet 3hari baru ngecas,Positive
w*****l,"Kualitas Suara: jernih
Warna: pink
Desain: simple elegan",Positive
,"Kualitas Suara: suara bagus
Warna: sesuai gambar
Desain: modern
Sudah 3x pemesanan. Bnr2 suka banget TWS yg satu ini. TWS yg prtma sampe skrng masih pke. Awet sih ini kyknya. Suara jga oke bgt.",Positive
i*****1,"Kualitas Suara: besar dan jernih
Warna: menarik sesuai gambar
Desain: stylish",Positive
,"Kualitas Suara: memiliki kualitas suara yang bagus
Warna: sesuai ekspektasi bagus lucuk
Desain: lucuk menarik
Pengiriman cepat dapet harga promo dan barang bagus kualitas produk terjamin asli",Positive
,"Kualitas Suara: merdu
Warna: cantik biru muda
Desain: imut
Buat hadiah, bestiku suka banget",Positive
f*****g,"Sesuai pesanan, harga bagus, packing aman, Terima kasih seller!",Positive
,"Kualitas Suara: besar dan jernih
Warna: sangat bagus
Desain: sangat bagus
Bagus banget penjualnya juga ramah dan pengiriman juga cepat",Positive
j*****o,"Kualitas Suara: ntapppp
Warna: estetikkkk
Desain: simple not alay
SUMPAH AKU KAGET LOHHH, BRU 2 HRI YG LALU KUPESAN DH SMPE AJA KE MANADO SINI😭🙏, EMANG MANTAP DAHHH EARPHONENYA!! XD",Positive
,"Kualitas Suara: jelas, bikin suara diluar ga kedengeran
Warna: sesuaii bgttt 💕💕💕
Desain: baguss, ringann
sukaa bgtt, gampang di bawa kemana mana, batre nya juga awetttt, SUKAAAAAA BGTT ❤️❤️❤️💕💕💕",Positive
,"Suka bgt sm designnya, kualitas suara ok, terima kasih",Positive
n*****i,"Kualitas produk baik, produk original, harga produk baik.",Positive
,Kualitas Suara: bagusss bangett sesuai kualitasnya,Positive
,Bagus...suara jernih. Pengemasan dn pengiriman OK,Positive
,"Produk: Barang rusak
Yang bersuara cuman sebelah kanan saja .
Sebelah kiri rusak",Neutral
,"Kualitas Suara: bassnya biasa
Warna: sesuai
Desain: sesuai
Alhamdulillah, Bluetooth langsung konek, baterai datang dalam kondisi 100% ✨ volumenya ga sekenceng umumnya, tapi masih fine, toh saya ga budeg wkwkwk",Positive
,"Kualitas Suara: bagus
Warna: pinknya bagus
🥰🥰",Positive
f*****a,"gemasss
co pas dapet harga diskon",Positive
,"Barang sesuai dengan deskripsi, Warna juga sama persis dengan yang di foto. Pengiriman cepat, sampai sebelum perkiraan. Penjual responsif dan ramah. Sangat puas dengan pembelian ini, pasti akan belanja lagi di sini",Positive
d*****3,"Kualitas Suara: bass bagus sesuai
Warna: lucu",Positive
g*****a,"Kualitas Suara: jernih
Warna: baby blue
Desain: lucu",Positive
b*****9,"Kualitas Suara: Jernih
Warna: Lucu pink nya
Desain: Mini ya tp worth it buat di bawa-bawa
Dengan harga segini bagus sih semoga awet aja soalnya bakalan di pakai setiap hari pas lagi di jalan motoran",Positive
,"Kualitas Suara: jernih
Desain: bagus dan simple",Positive
,"Kualitas Suara: jernih dan memuaskan
Warna: pinke",Positive
,CUTE BANGET WARNA BLUE 😍,Positive
s*****i,"Fitur Terbaik: baik
Sepadan dengan Harga: ya",Positive
t*****e,biasa aja sih gak wah banget kirain yang all out bass nya but ok sih tp gak wah. agak bocor juga suaranya,Neutral
,Bagus dan bas nya oke,Positive
,Tws awet bgt 😭 Sebulan cm ngecas 2x doang 😍😍,Positive
n*****h,"Kualitas Suara: bagus
Kualitas: bagus
Semoga awet .",Positive
,"Mantap 
Suara ,bass jernihhh 
Sukakk 😍",Positive
,"Ukurannya tll besar jadi ga bisa rapet di lubang telinga, akibatnya sering kendor dan suara musik pun tidak kedengeran / kecil. 
Mudah lepas krn bukan dari bahan karet/silikon",Positive
,"bagusss, namun jika untuk record emg agak kurang",Neutral
s*****1,"Bagus bngtt lucu, tpi blm kucoba, soalnya dtng batrenya udah abis, jdi ku cas dulu, pliss imut bngt lucuu sukak bngtt sesuai wrna favku",Positive
b*****a,"Pengiriman cepat, pengemasan rapih, barang dikirim sesuai pesanan, barang berfungsi baik",Positive
,"Kualitas Suara: bagus jernih
Warna: hitam bagus
Desain: simpel elegan
kondisi baik ,pengiriman cepat",Positive
,"Cepat sampai, case agak licin",Neutral
,"minus di pengiriman, lama poll. semoga awet yaa",Neutral
,"wishlist daridulu pengen punya baseus terus sekarang udah kesampaian, beneran sesuai ekspektasi kalau bakalan bagus, enak buat call, ga delay, ga copotan buat telingaku yang kecik ini dan pastinya dapet pas flash sale cuma 87k😋💗",Positive
,"Kualitas Suara: microfone memiliki kualitas suara yang bagus
Warna: menarik dan ceria
Desain: gahar mantap",Positive
o*****7,"Kualitas Suara: jernih
Warna: manarik sesuai ekspektasi
Desain: simple
baguss jernih suaranya",Positive
y*****y,"langganan beli baseus, kualitasnya bener2 bagus dan ga mengecewakan😍",Positive
,"Kualitas Suara: ini baru ngebasssss
Desain: cocikkkkssss
1000/100",Positive
d*****a,"Belum coba untuk pengiriman sangat baik, semoga aja awet 
Sukses selalu seller",Positive
,"Kualitas Suara: jernih
Warna: menarik
Desain: minimalis cakep",Positive
c*****5,"Kualitas Suara: bagus bekerja dengan baik
Warna: sangat bagus dan sesuai denhan gambar
Desain: bagusss detail nya menarik",Positive
,"Kualitas Suara: mantepp suara nya
Warna: gemessss
Desain: keren minimalis",Positive
,"Warna: tidak sesuai dengan warna yang dipesan, yang harusnya pink jadi hitam",Neutral
,"Kualitas Suara: baguss
Warna: menarik
Desain: keren
barang baguss, sesuai pesanan, harga terjangkau, packagingnya aman, suaranya pas, ukuran agak kegedean di aku, overall suka, semoga awet",Positive
,"Kualitas Suara: suara sangat jelas
Warna: warna pink nya lucu",Positive
,"Kualitas Suara: jernih, kedengaran
Warna: cantik bgtt
Desain: cantik, modern",Positive
,"Kualitas Suara: kualitas suara baik
Warna: bagus
Desain: bagus",Positive
,"Warna: oke
Ga nyaman bgt dipake nya krna gede bgt di kuping. Di kuping bikin lecet dan sakit. Not recomended.",Neutral
c*****1,"Kualitas Suara: jernih tp bassnya kurang
Warna: soft blue
Desain: slim & simple",Positive
,"Kualitas Suara: bass nya ok
Warna: hitam
Desain: bagus",Positive
,"Kualitas Suara: mantap basnya
Warna: menarik
Desain: bagus
Headset bagus dan menarik imut2 suara jernih dan ngebas banget pokoknya g mengecewakan. Tokonya amanah.",Positive
,"Kualitas Suara: mantap
Warna: pink
Desain: bagus
Sesuai pesanan, mantap💫",Positive
y*****r,"Kualitas Suara: bagus jernih
Kenyamanan: sangat nyanan
Desain: bagus",Positive
e*****t,Bagusss bassnya lumayan okee❤ rekomen bgt sih utk tws under 200 bahkan under 150 hehe thanks,Positive
a*****4,"Kualitas Suara: always good
Safely arrived! Thanks, this is my second re-purchase anw",Positive
s*****a,"Kualitas Suara: jernih
Warna: hitam
Desain: baik
Real pict, pengiriman cepat, terimakasih👍🏻",Positive
,"Kualitas Suara: biasa
Warna: oke
Desain: biasa
Untuk pelayanan toko bagus bgt cuma untuk unit nya saya rasa kurang dari suara kalo untuk Motoran sangat kurang trus licin di kuping jadi ga ngepas dan riskan jatoh... Baru sehari di pake jatoh pas lepas helm padahal udh pelan pelan bgt akhirnya masuk got wkwk",Neutral
i*****t,"Kualitas Suara: jelek ga da suara
Warna: cantik
Desain: bagus
Kecewa beli yg tipe ini sama sekali syaranya kecil walau sudah di full lin volumenya",Neutral
h*****0,"Kualitas Suara: jernih
Warna: lucu banget pastel
Desain: cantikk",Positive
,"Kualitas Suara: sudah dicoba bagus suara yg dihasilkan
Desain: simple",Positive
,jelek suka eror yg sebelah nyambung sendiri pdhl udh di dalem tempatnya,Neutral
,"Kualitas Suara: bagus
Warna: sesuaiii pink
Desain: lucu",Positive
,"Suaranya kecil vanget, ga sesuai ekspektasi",Neutral
l*****4,yey buat kado ade aku dan dia happy thank you ya semoga awett!,Positive
,"Kualitas Suara: Mantap,Jernih👍🏻👍🏻👍🏻
Warna: Elegan
Desain: Sangat Simple dan praktis
Sangat berkualitas,pengemasan rapih,kondisi barang sangat baik,thankyou seller🙏🏻",Positive
,"Kualitas Suara: suara jernih
Warna: warna sesuai
Desain: modern",Positive
,"Kualitas Suara: mantap bass nya
Warna: keren
Desain: lucu",Positive
w*****1,"Kualitas Suara: belum dicoba tapi semoga bagus
Warna: putih
Desain: keren",Positive
,"Kualitas Suara: bagus
Warna: sesuai dengan gambar
Desain: lucu dan menarik",Positive
,"Worth tu buy bgt, batrenya awet trs juga di aku keliatan si presentase batreinya😆 suaranya juga jernih",Positive
,"comellll sekali warna nyaa, worht it dengan harga segitu",Positive
,"Kualitas Suara: bagusss sangat
Warna: sesuai dan cantik bangat
Desain: imutt",Positive
,"Kualitas Suara: bagus, suara jernih, bassnya juga so so
Warna: pink, sesuai pesanan
Desain: menarik dan lucu
Barang sudah sampai, semua berfungsi dengan baik. Semoga awet, makasih...",Positive
,Produknya sangat bagus suaranya jernih bassnya mantul👍,Positive
,"Kualitas Suara: Kualitas soaranya sangat baikkk
Desain: elegan",Positive
h*****9,"Kualitas Suara: bass nya bagus
Warna: warna sesuai
Desain: keren
Semoga awet",Positive
a*****0,Keren okeyy mantap semoga selalu berlah dan jaya selalu kerennn,Positive
,"Kualitas Suara: oke
Warna: lucu
Desain: oke
Warna nya lucu",Positive
s*****i,"Kualitas Suara: cakep ngebas
Warna: hitam
Desain: ada stickernya
Suranya ngebasss",Positive
a*****a,"Warna: putih
Sering beli brang disini buat event, udah beberapa kali. Smoga slalu bagus dan ga berubah” harganya. Hehe",Positive
a*****o,"Kualitas Suara: bagusss ngebasss
Warna: kiyowoooo warnanya pastell
Desain: menariqqqq",Positive
,"Kualitas Suara: memuaskan
Warna: sesuai dengan gambar
Desain: mantab",Positive
s*****5,"pas nyampe langsung aku cobain, ternyata bass nya oke dua duanya. warnanya baby pink terus matte gituuu, cakep banget. beli ini gegara tws aku yang lama ilang, terus upgrade ke baseus, kerasa banget tws nya di upgrade gitu ૮₍ .   ̫ .⑅₎ა",Positive
,"Kualitas Suara: bagus
Warna: menarik
Desain: imut, menarik",Positive
t*****u,"Kualitas Suara: jernih besar & bass
Warna: putih bersih
Desain: menarik",Positive
8*****_,"Kualitas Suara: suaranya jernih bagus
Warna: bagus tidap pudar
Desain: minimalis, baguss",Positive
,"Kualitas Suara: bagus
Warna: sesuai
Desain: bagus
Ini kedua kalinya beli TWS Baseus E16 dalam seminggu. Seperti sebelumnya, produk bagus. Istri saya suka dengan TWSnya 👍🏽",Positive
r*****r,"Kualitas Suara: Jernih, kerennn
Kemasan: Sangat rapi, produk sampai dengan aman
Terimakasihhh sangat fast respon untuk penjual dan kurirrr 😊👍🏻",Positive
,"Kualitas Suara: bass nya enak bgtt
Warna: cakep
Desain: lucuuu",Positive
,"Kualitas Suara: sangat bagus
Warna: cantikk
Desain: minimalis cocok dibawa kemana-mana",Positive
,"Kualitas Suara: ok
Warna: ok
Desain: mewah
Recommended",Positive
a*****8,"Kualitas Suara: mantap
Packing rapi.. Bagus.. Mudahan berfungsi",Positive
,"Kualitas Suara: BAGUS
Warna: mantap
Desain: murah dan bagus",Positive
,"Kualitas Suara: sanhat jelas bass oke
Warna: putih
Desain: menarik dan simple",Positive
,"Kualitas Suara: jernih banget
Warna: elegen dan sesuai gambar
Desain: bagus",Positive
,"Kualitas Suara: bagus
Warna: sangat lucu
Desain: menarik",Positive
,"Kualitas Suara: bagus
Desain: bagud
Warna: cantik
nice!",Positive
i*****1,"Kualitas Suara: lumayan
Warna: catchy
Desain: menarik",Positive
,"Kualitas Suara: besar jernih ngebas
Warna: kalem
Desain: lucu",Positive
,"Kualitas Suara: sangat bagus
Warna: hitam
Desain: mungil dan menatik",Positive
c*****e,"packing aman dan rapi, sesuai pesanan ini buat kado terimakasih kak",Positive
,"Kualitas Suara: bagusss plis
Warna: cantik
enakk sii bass nya",Positive
,"Kualitas Suara: baguss
Warna: sesuai ekspektasi
Desain: menarik",Positive
,Pengiriman cepat. Suara bass nya keren buat harga segitu. Semoga awet thanks seller,Positive
,"Kualitas Suara: okee
Warna: hitam
Desain: simple
Packaging aman, pengiriman cepat",Positive
,"Kualitas Suara: bagus
Warna: soft, cantik
Desain: imut & menarik",Positive
,"Alhamdulillah udh smpe. Udh dicoba juga. Kanan kiri hidup, di charge juga bisa. Semoga ga ada kendala kedepannya. Thx 👍🏻",Negative
,"Brg bgs n berfungsi dgn baik, warna cakep, penjual responsif, pengiriman mayan cepat, kurir ok",Positive
b*****w,"Kualitas Suara: sangat jernih dan bagus
Warna: sesuai gambar
Desain: keren",Positive
,"Kualitas Suara: baik
Warna: hitam
Desain: simpel
Puas sesuai harga",Positive
m*****e,"Kemasan bagus. 
Prodak Belom dicoba untuk suaranya. Sambungkan bloethot blom bisa ya",Positive
,"Kualitas Suara: jernih bgt
Desain: simple tp menarik
Kenyamanan: sedikit nyaman soalnya ga nempel kuping bgt
pemakaian 5 hari ini cukup bagus, semoga awet",Positive
,"Kualitas Suara: jernih
Warna: bagus
Desain: menarik bisa dikasih stiker",Positive
m*****2,"BAGUSSS BANGETT BASS NYA ENAKK😍😍uda co yang pink tapi sold out dan adminnya konfir ngasih saran ke yang itemm,,tapi okee baguss jugaa ko😍😍😍",Positive
,"Kualitas Suara: bagus dan jernih
Warna: putih bersih
Desain: aesthetic",Positive
a*****i,"Kualitas Suara: sangat jelas
Warna: pink
Desain: lucu",Positive
a*****s,"Kualitas Suara: bagus
Warna: gemasssssshhh
Desain: ok sih",Positive
d*****i,"barangnya baguss, ini langsung dipakein cas biar amann dan ga lecet",Positive
,"Kualitas Suara: ok bas ok
Warna: jos
Desain: ringan mantep",Positive
a*****i,"Kualitas Suara: jernih
Warna: lucuuk bagus bgt
Desain: bagus",Positive
p*****r,"Kualitas Suara: bagus
Warna: cantik
Desain: menarik dan apik",Positive
,"Kualitas Suara: mulus
Warna: bagus
Desain: oke
Produk bagus, tapi bingung cara liat baterai masih berapa dimana, selebihnya paket komplit semua ada",Negative
c*****g,"Baru d coba , berfungsi dgn baik.....semoga awet 👍",Positive
f*****k,"Kualitas Suara: mantep
Kemasan: cukup aman",Positive
,"Pertama kali beli dan bener2 bagus dan puas bgt. Suaranya ngebass, dan kedap suara bgt. Buat baterai jg awet 🥹🥹🥹😍😍",Positive
,"Kualitas Suara: bagus ngebass mantap ga bikin sakit telinga
Kualitas: okee
Keseluruhan: mantap dahh
Sangat direkomendasikan sekali",Positive
i*****i,"Kualitas Suara: bersih
Warna: putih
Desain: elegan
Mantap",Positive
,"Kualitas Suara: Memuaskan
Warna: menarik serta lucu
Desain: Baguss",Positive
c*****.,"Kualitas Suara: bagus
Warna: lucu
Desain: compact simple",Positive
i*****a,"Kualitas Suara: jernih
Desain: menarik simple
Warna: lucu",Positive
,"Mantap barang bagus, pengiriman cepat, terima kasih seller. Smoga awet.",Positive
,"Barang sudah sampai lg charger. Semoga awet, terimakasih",Positive
,"Kualitas Suara: bagus jernih
Warna: pink
Desain: lucu gemez
Tidak mengecewakan, barangnya sama seperti difoto. Desain dan warnanya juga lucu, kualitas suara jernih, overall bagus",Positive
,Barang nya sesuai. Dapat stiker. Sedikit lebih berasa dari baseus encok. Tetangga nanya soal tws buat sehari hari. Saya saranin baseus dengan harga yang ramah kantongnya. Aku udah make baseus encok 4 tahun dan awet banget 🤗,Positive
i*****i,"Pengiriman cepat, kualitas barang baik, terima kasih banyak utk seller. Sukses selalu",Positive
n*****d,"mantulll bass nya, harganya terjangkau, thx sellerrr❤️",Positive
,"Kualitas Suara: bass yg memuaskan
Warna: menarik dan ceria
Desain: menarik dan detail yg bagus",Positive
i*****2,"Kualitas Suara: bass bagus
Warna: pink sangat cantik
Desain: oke",Positive
,"Kualitas Suara: lumayan jelas
Warna: hitam
Desain: bagus walau sederhana tp keren
Ga ada gambarnya karna sudah dipakai ayahku, ribet mau ngambilnya. Intinya gampang dipake , good",Positive
d*****6,"Fitur Terbaik: baguss
Sepadan dengan Harga: hargaa terjangkau
suaranyaa bgus",Positive
n*****i,"Kualitas Suara: BAGUS BANGET
Warna: pink
Desain: lucu
SKSKSKS LUCUYYYY AMAY",Positive
b*****e,Mantap wee aku dapet harga anjlok bgt haha pantau terus ni toko luv luuuvv,Negative
,"Kualitas Suara: bass bagus
Warna: warna produk sesuai ekpektasu
Desain: menarik
kalian harus cobain, sumpah dengan harga terjangkau tapi kualitas tidak bisa bohong",Positive
,"Kualitas Suara: dihasilkan jernih sesuai yang di harapkan
Warna: sesuai dengan yang di pilih
Desain: sangat bagus dan menarik",Positive
r*****8,"Kualitas Suara: jernih
Warna: cantik banget warna pink nya
Desain: sederhana dan cantik banget
Mudah terkoneksi, pengiriman aman dan lebih cepat dari estimasi.",Positive
a*****a,"Kualitas Suara: bagus
Warna: sesuai
Desain: menarik
Mantap",Positive
,"Kualitas Suara: bass oke
Warna: warna lucuu
Desain: compact tipis",Positive
a*****l,"Kualitas Suara: jernih
Desain: cute
kualitas, baseus ngak pernah bohong sih",Positive
,"Kualitas Suara: Jernih
Warna: sesuai gambar
Desain: kecil dan muat dikantong
Bagus!! Kanan kiri nyala dua2 nyaa! suara pas nelfon juga ngga ada masalah",Positive
,"Kualitas Suara: bass terdengar cukup oke
Warna: sangat bagus sesuai dengan gambar
Desain: lucu dan menarik",Positive
b*****o,"Kualitas Suara: Baik, standar
Warna: Bagus. Hitam Dove
Desain: Compact
Berfungsi dengan baik. Kualitas suara B, tapi sangat bermanfaat untuk day-to-day activities. Harga juga bersahabat.",Positive
a*****0,"Kualitas Suara: belum d coba
Warna: bagus
Desain: imut
Cepat sampai",Positive
f*****5,"Kualitas Suara: jelas
Warna: pink
Desain: sleek, cute, simple
suara jelas, standard, bassnya juga biasa aja tapi cukup. pas dengan harga👍",Positive
,"Kualitas Suara: mantap
Warna: sesuai
Desain: keren
suara ngebas banget..untuk waktu penggunaan belum mencoba",Positive
i*****0,"Kualitas Suara: suaranya bagusss jernihh
Warna: warnanya pastel lucuu lucukkkk
Desain: desainnya mini jd gampang dibawa kmna²
PWISSS YG MAU CO GAUSA RAGUU DIJAMIN BAGUSS SUARANYAA",Positive
,"Kualitas Suara: jelas jernih
Warna: lucuu cantik
Desain: menarik
Bagus banget semoga tahan lama yaa",Positive
,"Kualitas Suara: sangat memuasakan
Warna: menarik
Desain: detail
Belum di coba semoga suara bagus",Positive
n*****_,gileeee beneran bagus awet bused😭😭 biasanya beli harga 40k-an skrng coba beli sekitar 110k-an dapet baguss GONG BGT🫶🏻🫶🏻🫶🏻 kalo aku bisa semingguan lebih pakenya baru abis itupun masi bisa kepake maksudnya bukan abis bgt,Positive
,"Kualitas Suara: Bagus,tetapi sebentar pemakaian sudah rusak sebelah
Warna: Pink,sesuai pesanan
Desain: bagus,tapi kualitas kurang bagus
Produk: Kualitas buruk
Saran ku jangan beli yg Bowie E16 ini🙏baru sebentar pemakaian earbud nya sudah mati sebelah,harganya juga ga sesuai sm kualitas nya🙏biasanya kalo hrga sudah 150ribuan itu sudah dpat yg kualitas nya lumayan bagus🙏jujur saya ikut kecewa,earbud nya masi baru tapi sudah duluan rusak",Neutral
,"Kualitas Suara: baguss banget
Warna: pink
Desain: cantik banget kaya yang pake (aku) 🤭😋",Positive
,"Kualitas Suara: suara bagus bening
Warna: bagus
Desain: 😭😭 dikuping sakit bgttt.. gak pernah semenyiksa ini pakai tws 😭😭 padahal overall sukaaaa.. cuma sakit dikuping krena kegedean kali yaa.. sampai sakit tulang kupingnyaaa",Neutral
s*****2,"Kualitas Suara: bassnya enak bangett
Warna: lucu gemes warnanya
Besssttt",Positive
,"Kualitas Suara: Mantappp
Warna: sesuai
Desain: keren
Mantaappppp",Positive
,Selalu pakai merk accessories baseus,Negative
,"Kualitas Suara: bersig dan jernih
Warna: lucu dan imut
Desain: menarik realpic perfect pokok nya 😍😍😍😍😍😍😍😍😍😍😍😍😍😍",Positive
f*****i,"Kualitas Suara: bagus
Warna: lutcuu
Desain: elegan
Bagus sesuai gambar",Positive
n*****6,"Kualitas Suara: bagus
Warna: cantik
Semoga aja awet yah....soalnya ini tws kedua saya, jangan kayak punya saya yg 1 dari merek sebelah, belum setengah tahun udah rusak.",Neutral
l*****o,Awet banget gak perlu sering2 ngecharge. Tapi karna cepet kotor sih. Harus sering2 dibersihkan,Positive
v*****3,"Kualitas Suara : Bagus
Warna : Sesuai ekspektasi
Desain : Menarik",Positive
m*****a,"Kualitas Suara: besar dan jernih
Warna: sesuai gambar
Desain: oke
Suara bagus, bassnya pun oke, suara jernih",Positive
d*****a,"Kualitas Suara: Bagus oke juga jernih suaranya
Warna: Menarik pink soft
Desain: Elegant",Positive
,"Kualitas Suara: krng kenceng suara yg dihasilkan
Warna: Menarik
Desain: Kece",Positive
,"Kualitas Suara: suara kecil, bassnya oke
Warna: sesuai
Desain: bagus
Suaranya kecil, kurang nyaman dipakai karna harus setel volume penuh tapi tidak terdengar jelas",Neutral
,"Kualitas Suara: bagus
Warna: bagusss",Positive
,"Kualitas Suara: Suara Jernih bet gilakk
Warna: Hokeyy
Desain: Simple
Dengan harga segitu punya kualitas yang bisa dibilang oke, Rekomended👌👌",Positive
e*****t,"Kualitas Suara: Bagus
Warna: Cool blue
Desain: Simple
So Good sih
Sukses terus Baseus, tingkatkan quality product mu",Positive
i*****e,"Kualitas Suara: baik
Warna: lucu
Desain: bagus menarik,
mksih kk,bagus bgt suka pengiriman aman wrap juga aman bgt 😇🥰",Positive
,"Kualitas Suara: enak bas nya kke
Warna: bagus
Desain: oke
tapi kalo dipake agak sakit dikuping",Positive
,"Kualitas Suara: bass kurang
Warna: elegant dan keren
Desain: keren",Positive
j*****3,"Kualitas Suara: suara jernih dan bagus
Warna: hitam
Desain: sangat menarik mudah dibawa kemana mana",Positive
i*****_,"Kualitas Suara: kecil volume udah full
Warna: pink
Produk: Kualitas buruk
wkwkwk 2x beli baseus, yg pertama udah di cas full gabisa di gunain, yg kedua suara nya kecil padahal volume udah full. gawat sih ini",Neutral
p*****_,"Fitur Terbaik: Warnanya lucu
Sepadan dengan Harga: Bassnya juga pas
Makasih buat kakak cantik yg sempet aku jailin di live, gk nyesel beli twsnya❤️❤️",Positive
,"Kualitas Suara: besar dan jernih mantap pake banget
Warna: mantul
Desain: menarik
Ini kali kedua saya belanja disini , sangat memuaskan next time belanja lagi",Positive
,"Kualitas Suara: bagus
Warna: hitam
Desain: keren
Bagus banget suaranya enak, jernih,.. pengiriman super super cepat.. respon juga cepet dan ramah..",Positive
,Kualitas Suara: jernih,Positive
,"Kualitas Suara: sangatt jernih dan baguss sekali
Warna: warna sesuai yg aku mau
Desain: lucuu mana kecil juga
Recomment deh buat kalian yg cari tws kaya gini",Positive
,"Kualitas Suara: bass baguss bgtt dg harga segituu
Warna: sangat bagus elegan
Desain: kerenn pokoknya
Respon cepat adminnya, mantapp",Positive
d*****i,"Kualitas Suara: good
Warna: white
Desain: compact",Negative
,Warna: warna cantikkk banget,Positive
,"Kualitas Suara: ok
Warna: ok
Desain: ok
semoga awet saja seperti barang basesus yg sudah di tangan awet2",Positive
,"Kualitas Suara: bagus
Warna: sesuai
Desain: moderen",Positive
,"Kualitas Suara: kerasa sebelah
Ga tau kenapa bisa keras sebelah kecewa berat kirain ini brand dah bagus",Neutral
,"Kualitas Suara: suara jernih
Keren pokonya",Positive
,"Produk original, Sesuai dengan deskripsi dan berfungsi dengan baik serta normal. Terima kasih Kak Seller 🙏🏻",Negative
,Sejauh ini oke. Mudah-mudahan awet sampai kapan pun,Positive
,"lucu sekalii wrna pinknya sngt soft, thank uuu🩷🩷",Positive
,"Kualitas Suara: bass nya kenceng banget
Warna: sesuai deskripsi
Desain: bagus
Recommended sih airpords nya, suara jernih dan bass nya oke banget",Positive
,"Kualitas Suara: ok
Warna: sesuai
Desain: cantik",Positive
,"Mantap berfungsi dengan baik, barang aman selamat sampai tujuan. 👍",Positive
,"Bagus , warna nya juga soft bgt . Semua nya aman",Positive
,Kualitas Suara: baguss bass nya kerasa,Positive
,"mantap, bass jernih cs responnya cepat",Positive
d*****0,"Kualitas Suara: suara yang baguss dan stabill
Warna: warna produk sesuai sma ftonya
Desain: simple tapi ttp okeee
Gasss belii sihh,
Mudah²an awett yah barangnyaa...",Positive
,"Kualitas Suara: jelass jernihh good
Warna: cantikkkk sekalii sesuai
Desain: simple dan mudah dibawa
BAGUS BANGET, ini kali kedua beli produk baseus👍🏻👍🏻",Positive
,"Pesen warna pink dikirim warna putih, udah jelas2 beda harga tetep aja dikirim warna putih, seller nya parah",Neutral
,"Kualitas Suara: bagus
Warna: black
Desain: menarik
Sudah beberapa kali beli di baseus
Top produknya🔥🔥🔥",Positive
,"Kualitas Suara: suara yang jernih dan kaya
Warna: menarik dan ceria
Desain: lucu dan menarik",Positive
a*****y,"Kualitas Suara: bagusss
Warna: sesuai
Desain: lucuuu
Suka banget suami ku terimakasih barangnya mendarat dengan aman, sangat bagus. Terimakasih",Positive
,"Kualitas Suara: kualitas suara bagus
Warna: hitam
Desain: keren
Suara sangat jernih dan bagus",Positive
s*****a,baguss cm aayangnya appnya ga support model yang ini 😞😞😞,Neutral
e*****t,"Kualitas Suara: Jernih, bagus
Warna: Soft, cute
Desain: Cantik
Udh punya 2 headset baseus, beli lagi dengan tipe yg beda krn nyari warna pink 😁",Positive
,"Kualitas Suara: bagus
Warna: biru
Desain: Alhamdulillah suka Karena ukurannya pas di telinga",Positive
,"Kualitas Suara: cukup oke
Baterai tahan lama untuk penggunaan daily, semoga awet",Positive
b*****a,"Kualitas Suara: suara nya sangat jelas dan bagus
Warna: hitam
Desain: Minimalistik
High quality. Kanan kiri terdengar sangat jelas",Positive
i*****a,"Kualitas Suara: baguss
Warna: pink soft
Desain: simpel tapi elegant
Bagus bangett sesuai sama yang di foto produk",Positive
,"Kualitas Suara: bagus
Warna: cantik
Desain: lucu
anak yg minta warna biru, alhamdulillah sukaa",Positive
r*****n,"Kualitas Suara: bass bagus kok
Warna: sesuai dengan ekspetasi
Desain: kelihatan keren dan modern ya",Positive
a*****0,cakep pink,Positive
l*****a,"Kualitas Suara: bagus
Warna: pink
Desain: bagus",Positive
,"Lucu wrna ,belom dibtes semoga awet",Positive
,"Kualitas Suara: ok
Warna: ok
Desain: ok
Mantap",Positive
,"Kualitas Suara: baguss
Warna: keren
Desain: indah
Pengiriman cepat, packing rapi
Very recomended",Positive
,"Kualitas Suara: nice
Warna: menarik sekali
Desain: compact
Bass terasa kurang. Tapi lumayan nyaman dipakai. Mungkin yang terbiasa dengan full in ear akan berasa kurang nyaman pas awal pemakaian. Karena ukuran agak lebih besar.",Positive
,"Kualitas Suara: bass bagus
Warna: bagus banget
Desain: menarik
Bagus sekali pokoknya.maaf baru ngasih ulasan",Positive
w*****7,Bagus banget dan warnanya lucu,Positive
j*****3,"Kualitas Suara: bass stereo
Warna: warna lucu dan bagus
Desain: desain keren
Kualitas sangat bagus dan memuaskan. Pelayanan cepat.",Positive
,"Kualitas Suara: bass jernih
Warna: gemes putih nya
Desain: lucu pokoknya
Berfungsi dengan semestinya puas guys ❤️",Positive
,"Kualitas Suara: bass oke
Warna: warna elegan
Desain: design sederhana simple slim jadi kelihatan elegan",Positive
,Sebagus ituuuu suaranya clearrrr suka pol🥺🫶🫶🫶🫶,Positive
,"Kualitas Suara: bagus jernih
Warna: bagus sesuai gambar
Desain: lucu bagus
Pengiriman cpt packing aman berfungsi dengan baik terimakasih",Positive
,"Fitur Terbaik: fitur bgs
Sepadan dengan Harga: bagus sesuai dengan harga
Kualitas surah ok pengiriman packingan aman 
Makasih",Positive
